frame_id,rack_id,track_id,class_id,class_name,cx
frame_119,Rack_1,12,4,coke_small,404
frame_119,Rack_1,40,4,coke_small,383
frame_119,Rack_1,38,4,coke_small,362
frame_119,Rack_1,5,4,coke_small,340
frame_119,Rack_1,21,17,sprite_small,318
frame_119,Rack_1,14,17,sprite_small,298
frame_119,Rack_1,25,17,sprite_small,278
frame_119,Rack_1,15,17,sprite_small,257
frame_119,Rack_1,28,9,empty,179
frame_119,Rack_1,60,0,7up_med,100
frame_119,Rack_1,57,0,7up_med,74
frame_119,Rack_1,58,0,7up_med,49
frame_119,Rack_1,62,0,7up_med,26
frame_12,Rack_1,50,1,a&w_small,585
frame_12,Rack_1,35,1,a&w_small,560
frame_12,Rack_1,32,1,a&w_small,538
frame_12,Rack_1,48,1,a&w_small,515
frame_12,Rack_1,37,1,a&w_small,491
frame_12,Rack_1,27,1,a&w_small,468
frame_12,Rack_1,36,1,a&w_small,446
frame_12,Rack_1,49,4,coke_small,424
frame_12,Rack_1,34,4,coke_small,402
frame_12,Rack_1,12,4,coke_small,381
frame_12,Rack_1,40,4,coke_small,361
frame_12,Rack_1,38,4,coke_small,340
frame_12,Rack_1,5,4,coke_small,320
frame_12,Rack_1,21,17,sprite_small,299
frame_12,Rack_1,14,17,sprite_small,278
frame_12,Rack_1,25,17,sprite_small,259
frame_12,Rack_1,15,17,sprite_small,239
frame_12,Rack_1,28,9,empty,163
frame_12,Rack_1,57,0,7up_med,59
frame_120,Rack_1,50,1,a&w_small,616
frame_120,Rack_1,35,1,a&w_small,591
frame_120,Rack_1,32,1,a&w_small,569
frame_120,Rack_1,48,1,a&w_small,544
frame_120,Rack_1,37,1,a&w_small,519
frame_120,Rack_1,27,1,a&w_small,494
frame_120,Rack_1,36,1,a&w_small,472
frame_120,Rack_1,49,4,coke_small,449
frame_120,Rack_1,34,4,coke_small,426
frame_120,Rack_1,12,4,coke_small,404
frame_120,Rack_1,40,4,coke_small,383
frame_120,Rack_1,38,4,coke_small,362
frame_120,Rack_1,5,4,coke_small,341
frame_120,Rack_1,21,17,sprite_small,319
frame_120,Rack_1,14,17,sprite_small,299
frame_120,Rack_1,25,17,sprite_small,279
frame_120,Rack_1,15,17,sprite_small,258
frame_120,Rack_1,28,9,empty,180
frame_120,Rack_1,57,0,7up_med,74
frame_120,Rack_1,58,0,7up_med,49
frame_121,Rack_1,50,1,a&w_small,618
frame_121,Rack_1,35,1,a&w_small,592
frame_121,Rack_1,32,1,a&w_small,570
frame_121,Rack_1,48,1,a&w_small,545
frame_121,Rack_1,37,1,a&w_small,520
frame_121,Rack_1,27,1,a&w_small,496
frame_121,Rack_1,36,1,a&w_small,473
frame_121,Rack_1,49,4,coke_small,450
frame_121,Rack_1,34,4,coke_small,427
frame_121,Rack_1,12,4,coke_small,405
frame_121,Rack_1,40,4,coke_small,384
frame_121,Rack_1,38,4,coke_small,363
frame_121,Rack_1,5,4,coke_small,342
frame_121,Rack_1,21,17,sprite_small,320
frame_121,Rack_1,14,17,sprite_small,299
frame_121,Rack_1,25,17,sprite_small,279
frame_121,Rack_1,15,17,sprite_small,259
frame_121,Rack_1,28,9,empty,180
frame_121,Rack_1,57,0,7up_med,75
frame_121,Rack_1,58,0,7up_med,50
frame_122,Rack_1,50,1,a&w_small,619
frame_122,Rack_1,35,1,a&w_small,592
frame_122,Rack_1,32,1,a&w_small,570
frame_122,Rack_1,48,1,a&w_small,546
frame_122,Rack_1,37,1,a&w_small,521
frame_122,Rack_1,27,1,a&w_small,497
frame_122,Rack_1,36,1,a&w_small,474
frame_122,Rack_1,49,4,coke_small,450
frame_122,Rack_1,34,4,coke_small,427
frame_122,Rack_1,12,4,coke_small,406
frame_122,Rack_1,40,4,coke_small,385
frame_122,Rack_1,38,4,coke_small,364
frame_122,Rack_1,5,4,coke_small,343
frame_122,Rack_1,21,17,sprite_small,321
frame_122,Rack_1,14,17,sprite_small,300
frame_122,Rack_1,25,17,sprite_small,280
frame_122,Rack_1,15,17,sprite_small,259
frame_122,Rack_1,28,9,empty,181
frame_122,Rack_1,57,0,7up_med,76
frame_122,Rack_1,58,0,7up_med,51
frame_123,Rack_1,50,1,a&w_small,619
frame_123,Rack_1,35,1,a&w_small,594
frame_123,Rack_1,32,1,a&w_small,571
frame_123,Rack_1,48,1,a&w_small,547
frame_123,Rack_1,37,1,a&w_small,522
frame_123,Rack_1,27,1,a&w_small,498
frame_123,Rack_1,36,1,a&w_small,475
frame_123,Rack_1,49,4,coke_small,451
frame_123,Rack_1,34,4,coke_small,428
frame_123,Rack_1,12,4,coke_small,407
frame_123,Rack_1,40,4,coke_small,386
frame_123,Rack_1,38,4,coke_small,364
frame_123,Rack_1,5,4,coke_small,344
frame_123,Rack_1,21,17,sprite_small,321
frame_123,Rack_1,14,17,sprite_small,301
frame_123,Rack_1,25,17,sprite_small,281
frame_123,Rack_1,15,17,sprite_small,260
frame_123,Rack_1,28,9,empty,182
frame_123,Rack_1,60,0,7up_med,104
frame_123,Rack_1,57,0,7up_med,77
frame_123,Rack_1,58,0,7up_med,52
frame_123,Rack_1,62,0,7up_med,29
frame_124,Rack_1,50,1,a&w_small,620
frame_124,Rack_1,35,1,a&w_small,595
frame_124,Rack_1,32,1,a&w_small,572
frame_124,Rack_1,48,1,a&w_small,548
frame_124,Rack_1,37,1,a&w_small,523
frame_124,Rack_1,27,1,a&w_small,498
frame_124,Rack_1,36,1,a&w_small,475
frame_124,Rack_1,49,4,coke_small,452
frame_124,Rack_1,34,4,coke_small,429
frame_124,Rack_1,12,4,coke_small,408
frame_124,Rack_1,40,4,coke_small,387
frame_124,Rack_1,38,4,coke_small,365
frame_124,Rack_1,5,4,coke_small,344
frame_124,Rack_1,21,17,sprite_small,322
frame_124,Rack_1,14,17,sprite_small,302
frame_124,Rack_1,25,17,sprite_small,282
frame_124,Rack_1,15,17,sprite_small,261
